word,level,word_url,word_class
blame,b2,https://www.oxfordlearnersdictionaries.com/definition/english/blame_1,verb
blank,a2,https://www.oxfordlearnersdictionaries.com/definition/english/blank_1,adjective
blank,a2,https://www.oxfordlearnersdictionaries.com/definition/english/blank_2,noun
blanket,b2,https://www.oxfordlearnersdictionaries.com/definition/english/blanket_1,noun
blast,c1,https://www.oxfordlearnersdictionaries.com/definition/english/blast_1,noun
blast,c1,https://www.oxfordlearnersdictionaries.com/definition/english/blast_2,verb
bleed,c1,https://www.oxfordlearnersdictionaries.com/definition/english/bleed,verb
blend,c1,https://www.oxfordlearnersdictionaries.com/definition/english/blend_2,noun
blend,c1,https://www.oxfordlearnersdictionaries.com/definition/english/blend_1,verb
bless,c1,https://www.oxfordlearnersdictionaries.com/definition/english/bless_1,verb
blessing,c1,https://www.oxfordlearnersdictionaries.com/definition/english/blessing,noun
blind,b2,https://www.oxfordlearnersdictionaries.com/definition/english/blind_1,adjective
block,b1,https://www.oxfordlearnersdictionaries.com/definition/english/block_1,noun
block,b1,https://www.oxfordlearnersdictionaries.com/definition/english/block_2,verb
blog,a1,https://www.oxfordlearnersdictionaries.com/definition/english/blog_1,noun
blonde,a1,https://www.oxfordlearnersdictionaries.com/definition/english/blonde_1,adjective
blood,a2,https://www.oxfordlearnersdictionaries.com/definition/english/blood_1,noun
blow,b2,https://www.oxfordlearnersdictionaries.com/definition/english/blow_2,noun
blow,a2,https://www.oxfordlearnersdictionaries.com/definition/english/blow_1,verb
blue,a1,https://www.oxfordlearnersdictionaries.com/definition/english/blue_1,adjective
blue,a1,https://www.oxfordlearnersdictionaries.com/definition/english/blue_2,noun
board,a2,https://www.oxfordlearnersdictionaries.com/definition/english/board_1,noun
board,b1,https://www.oxfordlearnersdictionaries.com/definition/english/board_2,verb
boast,c1,https://www.oxfordlearnersdictionaries.com/definition/english/boast_1,verb
boat,a1,https://www.oxfordlearnersdictionaries.com/definition/english/boat,noun
body,a1,https://www.oxfordlearnersdictionaries.com/definition/english/body,noun
boil,a2,https://www.oxfordlearnersdictionaries.com/definition/english/boil_1,verb
bold,b2,https://www.oxfordlearnersdictionaries.com/definition/english/bold_1,adjective
bomb,b1,https://www.oxfordlearnersdictionaries.com/definition/english/bomb_1,noun
bomb,b1,https://www.oxfordlearnersdictionaries.com/definition/english/bomb_2,verb
bombing,b2,https://www.oxfordlearnersdictionaries.com/definition/english/bombing,noun
bond,b2,https://www.oxfordlearnersdictionaries.com/definition/english/bond_1,noun
bone,a2,https://www.oxfordlearnersdictionaries.com/definition/english/bone_1,noun
bonus,c1,https://www.oxfordlearnersdictionaries.com/definition/english/bonus,noun
book,a1,https://www.oxfordlearnersdictionaries.com/definition/english/book_1,noun
book,a2,https://www.oxfordlearnersdictionaries.com/definition/english/book_2,verb
booking,b2,https://www.oxfordlearnersdictionaries.com/definition/english/booking,noun
boom,c1,https://www.oxfordlearnersdictionaries.com/definition/english/boom_1,noun
boost,b2,https://www.oxfordlearnersdictionaries.com/definition/english/boost_2,noun
boost,b2,https://www.oxfordlearnersdictionaries.com/definition/english/boost_1,verb
boot,a1,https://www.oxfordlearnersdictionaries.com/definition/english/boot_1,noun
border,b1,https://www.oxfordlearnersdictionaries.com/definition/english/border_1,noun
border,b2,https://www.oxfordlearnersdictionaries.com/definition/english/border_2,verb
bored,a1,https://www.oxfordlearnersdictionaries.com/definition/english/bored,adjective
boring,a1,https://www.oxfordlearnersdictionaries.com/definition/english/boring,adjective
born,a1,https://www.oxfordlearnersdictionaries.com/definition/english/born_1,verb
borrow,a2,https://www.oxfordlearnersdictionaries.com/definition/english/borrow,verb
boss,a2,https://www.oxfordlearnersdictionaries.com/definition/english/boss_1,noun
both,a1,https://www.oxfordlearnersdictionaries.com/definition/english/both,determiner
both,a1,https://www.oxfordlearnersdictionaries.com/definition/english/both,pronoun
bother,b1,https://www.oxfordlearnersdictionaries.com/definition/english/bother_1,verb
bottle,a1,https://www.oxfordlearnersdictionaries.com/definition/english/bottle_1,noun
bottom,a2,https://www.oxfordlearnersdictionaries.com/definition/english/bottom_2,adjective
bottom,a2,https://www.oxfordlearnersdictionaries.com/definition/english/bottom_1,noun
bounce,c1,https://www.oxfordlearnersdictionaries.com/definition/english/bounce_1,verb
bound,b2,https://www.oxfordlearnersdictionaries.com/definition/english/bound_1,adjective
boundary,c1,https://www.oxfordlearnersdictionaries.com/definition/english/boundary,noun
bow,c1,https://www.oxfordlearnersdictionaries.com/definition/english/bow1_2,noun
bow,c1,https://www.oxfordlearnersdictionaries.com/definition/english/bow1_1,verb
bowl,a2,https://www.oxfordlearnersdictionaries.com/definition/english/bowl_1,noun
box,a1,https://www.oxfordlearnersdictionaries.com/definition/english/box_1,noun
boy,a1,https://www.oxfordlearnersdictionaries.com/definition/english/boy_1,noun
boyfriend,a1,https://www.oxfordlearnersdictionaries.com/definition/english/boyfriend,noun
brain,a2,https://www.oxfordlearnersdictionaries.com/definition/english/brain_1,noun
branch,b1,https://www.oxfordlearnersdictionaries.com/definition/english/branch_1,noun
brand,b1,https://www.oxfordlearnersdictionaries.com/definition/english/brand_1,noun
brand,b1,https://www.oxfordlearnersdictionaries.com/definition/english/brand_2,verb
brave,b1,https://www.oxfordlearnersdictionaries.com/definition/english/brave_1,adjective
breach,c1,https://www.oxfordlearnersdictionaries.com/definition/english/breach_1,noun
breach,c1,https://www.oxfordlearnersdictionaries.com/definition/english/breach_2,verb
bread,a1,https://www.oxfordlearnersdictionaries.com/definition/english/bread,noun
break,a1,https://www.oxfordlearnersdictionaries.com/definition/english/break_2,noun
break,a1,https://www.oxfordlearnersdictionaries.com/definition/english/break_1,verb
breakdown,c1,https://www.oxfordlearnersdictionaries.com/definition/english/breakdown,noun
breakfast,a1,https://www.oxfordlearnersdictionaries.com/definition/english/breakfast_1,noun
breakthrough,c1,https://www.oxfordlearnersdictionaries.com/definition/english/breakthrough_1,noun
breast,b2,https://www.oxfordlearnersdictionaries.com/definition/english/breast_1,noun
breath,b1,https://www.oxfordlearnersdictionaries.com/definition/english/breath,noun
breathe,b1,https://www.oxfordlearnersdictionaries.com/definition/english/breathe,verb
breathing,b1,https://www.oxfordlearnersdictionaries.com/definition/english/breathing,noun
breed,c1,https://www.oxfordlearnersdictionaries.com/definition/english/breed_2,noun
breed,c1,https://www.oxfordlearnersdictionaries.com/definition/english/breed_1,verb
brick,b2,https://www.oxfordlearnersdictionaries.com/definition/english/brick_1,noun
bride,b1,https://www.oxfordlearnersdictionaries.com/definition/english/bride,noun
bridge,a2,https://www.oxfordlearnersdictionaries.com/definition/english/bridge_1,noun
brief,b2,https://www.oxfordlearnersdictionaries.com/definition/english/brief_1,adjective
briefly,b2,https://www.oxfordlearnersdictionaries.com/definition/english/briefly,adverb
bright,a2,https://www.oxfordlearnersdictionaries.com/definition/english/bright_1,adjective
brilliant,a2,https://www.oxfordlearnersdictionaries.com/definition/english/brilliant,adjective
bring,a1,https://www.oxfordlearnersdictionaries.com/definition/english/bring,verb
broad,b2,https://www.oxfordlearnersdictionaries.com/definition/english/broad_1,adjective
broadband,c1,https://www.oxfordlearnersdictionaries.com/definition/english/broadband,noun
broadcast,b2,https://www.oxfordlearnersdictionaries.com/definition/english/broadcast_2,noun
broadcast,b2,https://www.oxfordlearnersdictionaries.com/definition/english/broadcast_1,verb
broadcaster,b2,https://www.oxfordlearnersdictionaries.com/definition/english/broadcaster,noun
broadly,b2,https://www.oxfordlearnersdictionaries.com/definition/english/broadly,adverb
broken,a2,https://www.oxfordlearnersdictionaries.com/definition/english/broken_1,adjective
brother,a1,https://www.oxfordlearnersdictionaries.com/definition/english/brother_1,noun
brown,a1,https://www.oxfordlearnersdictionaries.com/definition/english/brown_1,adjective
brown,a1,https://www.oxfordlearnersdictionaries.com/definition/english/brown_2,noun
browser,c1,https://www.oxfordlearnersdictionaries.com/definition/english/browser,noun
brush,a2,https://www.oxfordlearnersdictionaries.com/definition/english/brush_2,noun
brush,a2,https://www.oxfordlearnersdictionaries.com/definition/english/brush_1,verb
brutal,c1,https://www.oxfordlearnersdictionaries.com/definition/english/brutal,adjective
bubble,b1,https://www.oxfordlearnersdictionaries.com/definition/english/bubble_1,noun
buck,c1,https://www.oxfordlearnersdictionaries.com/definition/english/buck_1,noun
buddy,c1,https://www.oxfordlearnersdictionaries.com/definition/english/buddy_1,noun
budget,b2,https://www.oxfordlearnersdictionaries.com/definition/english/budget_1,noun
buffer,c1,https://www.oxfordlearnersdictionaries.com/definition/english/buffer_1,noun
bug,b2,https://www.oxfordlearnersdictionaries.com/definition/english/bug_1,noun
build,a1,https://www.oxfordlearnersdictionaries.com/definition/english/build_1,verb
building,a1,https://www.oxfordlearnersdictionaries.com/definition/english/building,noun
bulk,c1,https://www.oxfordlearnersdictionaries.com/definition/english/bulk_1,noun
bullet,b2,https://www.oxfordlearnersdictionaries.com/definition/english/bullet,noun
bunch,b2,https://www.oxfordlearnersdictionaries.com/definition/english/bunch_1,noun
burden,c1,https://www.oxfordlearnersdictionaries.com/definition/english/burden_1,noun
bureaucracy,c1,https://www.oxfordlearnersdictionaries.com/definition/english/bureaucracy,noun
burial,c1,https://www.oxfordlearnersdictionaries.com/definition/english/burial,noun
burn,b2,https://www.oxfordlearnersdictionaries.com/definition/english/burn_2,noun
burn,a2,https://www.oxfordlearnersdictionaries.com/definition/english/burn_1,verb
burst,c1,https://www.oxfordlearnersdictionaries.com/definition/english/burst_1,verb
bury,b1,https://www.oxfordlearnersdictionaries.com/definition/english/bury,verb
bus,a1,https://www.oxfordlearnersdictionaries.com/definition/english/bus_1,noun
bush,b2,https://www.oxfordlearnersdictionaries.com/definition/english/bush,noun
business,a1,https://www.oxfordlearnersdictionaries.com/definition/english/business,noun
businessman,a2,https://www.oxfordlearnersdictionaries.com/definition/english/businessman,noun
busy,a1,https://www.oxfordlearnersdictionaries.com/definition/english/busy_1,adjective
but,a1,https://www.oxfordlearnersdictionaries.com/definition/english/but_1,conjunction
but,b2,https://www.oxfordlearnersdictionaries.com/definition/english/but_2,preposition
butter,a1,https://www.oxfordlearnersdictionaries.com/definition/english/butter_1,noun
button,a2,https://www.oxfordlearnersdictionaries.com/definition/english/button_1,noun
buy,a1,https://www.oxfordlearnersdictionaries.com/definition/english/buy_1,verb
by,b1,https://www.oxfordlearnersdictionaries.com/definition/english/by_2,adverb
by,a1,https://www.oxfordlearnersdictionaries.com/definition/english/by_1,preposition
bye,a1,https://www.oxfordlearnersdictionaries.com/definition/english/bye_1,exclamation
cabin,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cabin,noun
cabinet,c1,https://www.oxfordlearnersdictionaries.com/definition/english/cabinet,noun
cable,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cable_1,noun
cafe,a1,https://www.oxfordlearnersdictionaries.com/definition/english/cafe,noun
cake,a1,https://www.oxfordlearnersdictionaries.com/definition/english/cake_1,noun
calculate,b2,https://www.oxfordlearnersdictionaries.com/definition/english/calculate,verb
calculation,c1,https://www.oxfordlearnersdictionaries.com/definition/english/calculation,noun
call,a1,https://www.oxfordlearnersdictionaries.com/definition/english/call_2,noun
call,a1,https://www.oxfordlearnersdictionaries.com/definition/english/call_1,verb
calm,b1,https://www.oxfordlearnersdictionaries.com/definition/english/calm_1,adjective
calm,b1,https://www.oxfordlearnersdictionaries.com/definition/english/calm_3,noun
calm,b1,https://www.oxfordlearnersdictionaries.com/definition/english/calm_2,verb
camera,a1,https://www.oxfordlearnersdictionaries.com/definition/english/camera,noun
camp,a2,https://www.oxfordlearnersdictionaries.com/definition/english/camp_1,noun
camp,a2,https://www.oxfordlearnersdictionaries.com/definition/english/camp_2,verb
campaign,b1,https://www.oxfordlearnersdictionaries.com/definition/english/campaign_1,noun
campaign,b1,https://www.oxfordlearnersdictionaries.com/definition/english/campaign_2,verb
camping,a2,https://www.oxfordlearnersdictionaries.com/definition/english/camping,noun
campus,b1,https://www.oxfordlearnersdictionaries.com/definition/english/campus,noun
can,a2,https://www.oxfordlearnersdictionaries.com/definition/english/can2_1,noun
can,a1,https://www.oxfordlearnersdictionaries.com/definition/english/can1,modal verb
canal,b2,https://www.oxfordlearnersdictionaries.com/definition/english/canal,noun
cancel,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cancel,verb
cancer,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cancer_1,noun
candidate,b1,https://www.oxfordlearnersdictionaries.com/definition/english/candidate,noun
candle,b2,https://www.oxfordlearnersdictionaries.com/definition/english/candle,noun
cannot,a1,https://www.oxfordlearnersdictionaries.com/definition/english/cannot,modal verb
canvas,c1,https://www.oxfordlearnersdictionaries.com/definition/english/canvas,noun
cap,b1,https://www.oxfordlearnersdictionaries.com/definition/english/cap_1,noun
capability,c1,https://www.oxfordlearnersdictionaries.com/definition/english/capability,noun
capable,b2,https://www.oxfordlearnersdictionaries.com/definition/english/capable,adjective
capacity,b2,https://www.oxfordlearnersdictionaries.com/definition/english/capacity,noun
capital,a1,https://www.oxfordlearnersdictionaries.com/definition/english/capital_2,adjective
capital,a1,https://www.oxfordlearnersdictionaries.com/definition/english/capital_1,noun
capitalism,c1,https://www.oxfordlearnersdictionaries.com/definition/english/capitalism,noun
capitalist,c1,https://www.oxfordlearnersdictionaries.com/definition/english/capitalist_1,adjective
captain,b1,https://www.oxfordlearnersdictionaries.com/definition/english/captain_1,noun
capture,b2,https://www.oxfordlearnersdictionaries.com/definition/english/capture_2,noun
capture,b2,https://www.oxfordlearnersdictionaries.com/definition/english/capture_1,verb
car,a1,https://www.oxfordlearnersdictionaries.com/definition/english/car,noun
carbon,b2,https://www.oxfordlearnersdictionaries.com/definition/english/carbon,noun
card,a1,https://www.oxfordlearnersdictionaries.com/definition/english/card_1,noun
care,a2,https://www.oxfordlearnersdictionaries.com/definition/english/care_1,noun
care,a2,https://www.oxfordlearnersdictionaries.com/definition/english/care_2,verb
career,a1,https://www.oxfordlearnersdictionaries.com/definition/english/career_1,noun
careful,a2,https://www.oxfordlearnersdictionaries.com/definition/english/careful,adjective
carefully,a2,https://www.oxfordlearnersdictionaries.com/definition/english/carefully,adverb
careless,b1,https://www.oxfordlearnersdictionaries.com/definition/english/careless,adjective
cargo,c1,https://www.oxfordlearnersdictionaries.com/definition/english/cargo,noun
carpet,a2,https://www.oxfordlearnersdictionaries.com/definition/english/carpet_1,noun
carriage,c1,https://www.oxfordlearnersdictionaries.com/definition/english/carriage,noun
carrot,a1,https://www.oxfordlearnersdictionaries.com/definition/english/carrot,noun
carry,a1,https://www.oxfordlearnersdictionaries.com/definition/english/carry_1,verb
cartoon,a2,https://www.oxfordlearnersdictionaries.com/definition/english/cartoon,noun
carve,c1,https://www.oxfordlearnersdictionaries.com/definition/english/carve,verb
case,a2,https://www.oxfordlearnersdictionaries.com/definition/english/case_1,noun
cash,a2,https://www.oxfordlearnersdictionaries.com/definition/english/cash_1,noun
casino,c1,https://www.oxfordlearnersdictionaries.com/definition/english/casino,noun
cast,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cast_2,noun
cast,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cast_1,verb
castle,a2,https://www.oxfordlearnersdictionaries.com/definition/english/castle,noun
casual,b2,https://www.oxfordlearnersdictionaries.com/definition/english/casual_1,adjective
casualty,c1,https://www.oxfordlearnersdictionaries.com/definition/english/casualty_1,noun
cat,a1,https://www.oxfordlearnersdictionaries.com/definition/english/cat_1,noun
catalogue,c1,https://www.oxfordlearnersdictionaries.com/definition/english/catalogue_1,noun
catch,b2,https://www.oxfordlearnersdictionaries.com/definition/english/catch_2,noun
catch,a2,https://www.oxfordlearnersdictionaries.com/definition/english/catch_1,verb
category,b1,https://www.oxfordlearnersdictionaries.com/definition/english/category,noun
cater,c1,https://www.oxfordlearnersdictionaries.com/definition/english/cater,verb
cattle,c1,https://www.oxfordlearnersdictionaries.com/definition/english/cattle,noun
cause,a2,https://www.oxfordlearnersdictionaries.com/definition/english/cause_1,noun
cause,a2,https://www.oxfordlearnersdictionaries.com/definition/english/cause_2,verb
caution,c1,https://www.oxfordlearnersdictionaries.com/definition/english/caution_1,noun
cautious,c1,https://www.oxfordlearnersdictionaries.com/definition/english/cautious,adjective
cave,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cave_1,noun
CD,a1,https://www.oxfordlearnersdictionaries.com/definition/english/cd,noun
cease,c1,https://www.oxfordlearnersdictionaries.com/definition/english/cease,verb
ceiling,b1,https://www.oxfordlearnersdictionaries.com/definition/english/ceiling,noun
celebrate,a2,https://www.oxfordlearnersdictionaries.com/definition/english/celebrate,verb
celebration,b1,https://www.oxfordlearnersdictionaries.com/definition/english/celebration,noun
celebrity,a2,https://www.oxfordlearnersdictionaries.com/definition/english/celebrity,noun
cell,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cell,noun
cemetery,c1,https://www.oxfordlearnersdictionaries.com/definition/english/cemetery,noun
cent,a1,https://www.oxfordlearnersdictionaries.com/definition/english/cent_1,noun
central,b1,https://www.oxfordlearnersdictionaries.com/definition/english/central,adjective
centre,a1,https://www.oxfordlearnersdictionaries.com/definition/english/centre_1,noun
centre,b1,https://www.oxfordlearnersdictionaries.com/definition/english/centre_2,verb
century,a1,https://www.oxfordlearnersdictionaries.com/definition/english/century,noun
ceremony,b1,https://www.oxfordlearnersdictionaries.com/definition/english/ceremony,noun
certain,a2,https://www.oxfordlearnersdictionaries.com/definition/english/certain_1,adjective
certainly,a2,https://www.oxfordlearnersdictionaries.com/definition/english/certainly,adverb
certainty,b2,https://www.oxfordlearnersdictionaries.com/definition/english/certainty,noun
certificate,b2,https://www.oxfordlearnersdictionaries.com/definition/english/certificate_1,noun
chain,b1,https://www.oxfordlearnersdictionaries.com/definition/english/chain_1,noun
chain,b2,https://www.oxfordlearnersdictionaries.com/definition/english/chain_2,verb
chair,a1,https://www.oxfordlearnersdictionaries.com/definition/english/chair_1,noun
chair,b2,https://www.oxfordlearnersdictionaries.com/definition/english/chair_2,verb
chairman,b2,https://www.oxfordlearnersdictionaries.com/definition/english/chairman,noun
challenge,b1,https://www.oxfordlearnersdictionaries.com/definition/english/challenge_1,noun
challenge,b2,https://www.oxfordlearnersdictionaries.com/definition/english/challenge_2,verb
challenging,b2,https://www.oxfordlearnersdictionaries.com/definition/english/challenging,adjective
chamber,c1,https://www.oxfordlearnersdictionaries.com/definition/english/chamber,noun
champion,b1,https://www.oxfordlearnersdictionaries.com/definition/english/champion_1,noun
championship,b2,https://www.oxfordlearnersdictionaries.com/definition/english/championship,noun
chance,a2,https://www.oxfordlearnersdictionaries.com/definition/english/chance_1,noun
change,a1,https://www.oxfordlearnersdictionaries.com/definition/english/change_2,noun
change,a1,https://www.oxfordlearnersdictionaries.com/definition/english/change_1,verb
channel,b1,https://www.oxfordlearnersdictionaries.com/definition/english/channel_1,noun
chaos,c1,https://www.oxfordlearnersdictionaries.com/definition/english/chaos,noun
chapter,b1,https://www.oxfordlearnersdictionaries.com/definition/english/chapter,noun
character,a2,https://www.oxfordlearnersdictionaries.com/definition/english/character,noun
characteristic,b2,https://www.oxfordlearnersdictionaries.com/definition/english/characteristic_2,adjective
characteristic,b2,https://www.oxfordlearnersdictionaries.com/definition/english/characteristic_1,noun
characterize,c1,https://www.oxfordlearnersdictionaries.com/definition/english/characterize,verb
charge,b1,https://www.oxfordlearnersdictionaries.com/definition/english/charge_1,noun
charge,b1,https://www.oxfordlearnersdictionaries.com/definition/english/charge_2,verb
charity,a2,https://www.oxfordlearnersdictionaries.com/definition/english/charity,noun
charm,c1,https://www.oxfordlearnersdictionaries.com/definition/english/charm_1,noun
charming,b2,https://www.oxfordlearnersdictionaries.com/definition/english/charming,adjective
chart,a1,https://www.oxfordlearnersdictionaries.com/definition/english/chart_1,noun
chart,b2,https://www.oxfordlearnersdictionaries.com/definition/english/chart_2,verb
charter,c1,https://www.oxfordlearnersdictionaries.com/definition/english/charter_1,noun
chase,b2,https://www.oxfordlearnersdictionaries.com/definition/english/chase_2,noun
chase,b2,https://www.oxfordlearnersdictionaries.com/definition/english/chase_1,verb
chat,a2,https://www.oxfordlearnersdictionaries.com/definition/english/chat_2,noun
chat,a2,https://www.oxfordlearnersdictionaries.com/definition/english/chat_1,verb
cheap,a1,https://www.oxfordlearnersdictionaries.com/definition/english/cheap_1,adjective
cheap,b1,https://www.oxfordlearnersdictionaries.com/definition/english/cheap_2,adverb
cheat,b1,https://www.oxfordlearnersdictionaries.com/definition/english/cheat_2,noun
cheat,b1,https://www.oxfordlearnersdictionaries.com/definition/english/cheat_1,verb
check,a2,https://www.oxfordlearnersdictionaries.com/definition/english/check_2,noun
check,a1,https://www.oxfordlearnersdictionaries.com/definition/english/check_1,verb
cheek,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cheek_1,noun
cheer,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cheer_2,noun
cheer,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cheer_1,verb
cheerful,b1,https://www.oxfordlearnersdictionaries.com/definition/english/cheerful,adjective
cheese,a1,https://www.oxfordlearnersdictionaries.com/definition/english/cheese,noun
chef,a2,https://www.oxfordlearnersdictionaries.com/definition/english/chef,noun
chemical,b1,https://www.oxfordlearnersdictionaries.com/definition/english/chemical_1,adjective
chemical,b1,https://www.oxfordlearnersdictionaries.com/definition/english/chemical_2,noun
chemistry,a2,https://www.oxfordlearnersdictionaries.com/definition/english/chemistry,noun
chest,b1,https://www.oxfordlearnersdictionaries.com/definition/english/chest,noun
chicken,a1,https://www.oxfordlearnersdictionaries.com/definition/english/chicken_1,noun
chief,b2,https://www.oxfordlearnersdictionaries.com/definition/english/chief_1,adjective
chief,b2,https://www.oxfordlearnersdictionaries.com/definition/english/chief_2,noun
child,a1,https://www.oxfordlearnersdictionaries.com/definition/english/child,noun
childhood,b1,https://www.oxfordlearnersdictionaries.com/definition/english/childhood,noun
chip,a2,https://www.oxfordlearnersdictionaries.com/definition/english/chip_1,noun
chocolate,a1,https://www.oxfordlearnersdictionaries.com/definition/english/chocolate,noun
choice,a2,https://www.oxfordlearnersdictionaries.com/definition/english/choice_1,noun
choir,b2,https://www.oxfordlearnersdictionaries.com/definition/english/choir,noun
choose,a1,https://www.oxfordlearnersdictionaries.com/definition/english/choose,verb
chop,b2,https://www.oxfordlearnersdictionaries.com/definition/english/chop_1,verb
chronic,c1,https://www.oxfordlearnersdictionaries.com/definition/english/chronic,adjective
chunk,c1,https://www.oxfordlearnersdictionaries.com/definition/english/chunk,noun
church,a2,https://www.oxfordlearnersdictionaries.com/definition/english/church,noun
cigarette,a2,https://www.oxfordlearnersdictionaries.com/definition/english/cigarette,noun
cinema,a1,https://www.oxfordlearnersdictionaries.com/definition/english/cinema,noun
circle,a2,https://www.oxfordlearnersdictionaries.com/definition/english/circle_1,noun
circle,a2,https://www.oxfordlearnersdictionaries.com/definition/english/circle_2,verb
circuit,b2,https://www.oxfordlearnersdictionaries.com/definition/english/circuit,noun
circulate,c1,https://www.oxfordlearnersdictionaries.com/definition/english/circulate,verb
circulation,c1,https://www.oxfordlearnersdictionaries.com/definition/english/circulation,noun
circumstance,b2,https://www.oxfordlearnersdictionaries.com/definition/english/circumstance,noun
cite,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cite,verb
citizen,b2,https://www.oxfordlearnersdictionaries.com/definition/english/citizen,noun
citizenship,c1,https://www.oxfordlearnersdictionaries.com/definition/english/citizenship,noun
city,a1,https://www.oxfordlearnersdictionaries.com/definition/english/city,noun
civic,c1,https://www.oxfordlearnersdictionaries.com/definition/english/civic,adjective
civil,b2,https://www.oxfordlearnersdictionaries.com/definition/english/civil,adjective
civilian,c1,https://www.oxfordlearnersdictionaries.com/definition/english/civilian_2,adjective
civilian,c1,https://www.oxfordlearnersdictionaries.com/definition/english/civilian_1,noun
civilization,b2,https://www.oxfordlearnersdictionaries.com/definition/english/civilization,noun
claim,b1,https://www.oxfordlearnersdictionaries.com/definition/english/claim_2,noun
claim,b1,https://www.oxfordlearnersdictionaries.com/definition/english/claim_1,verb
clarify,b2,https://www.oxfordlearnersdictionaries.com/definition/english/clarify,verb
clarity,c1,https://www.oxfordlearnersdictionaries.com/definition/english/clarity,noun
clash,c1,https://www.oxfordlearnersdictionaries.com/definition/english/clash_1,noun
class,a1,https://www.oxfordlearnersdictionaries.com/definition/english/class_1,noun
classic,b2,https://www.oxfordlearnersdictionaries.com/definition/english/classic_1,adjective
classic,b2,https://www.oxfordlearnersdictionaries.com/definition/english/classic_2,noun
classical,a2,https://www.oxfordlearnersdictionaries.com/definition/english/classical,adjective
classification,c1,https://www.oxfordlearnersdictionaries.com/definition/english/classification,noun
classify,b2,https://www.oxfordlearnersdictionaries.com/definition/english/classify,verb
classroom,a1,https://www.oxfordlearnersdictionaries.com/definition/english/classroom,noun
clause,b1,https://www.oxfordlearnersdictionaries.com/definition/english/clause,noun
clean,a1,https://www.oxfordlearnersdictionaries.com/definition/english/clean_1,adjective
clean,a1,https://www.oxfordlearnersdictionaries.com/definition/english/clean_2,verb
cleaning,,https://www.oxfordlearnersdictionaries.com/definition/english/clean_2,verb
clear,a2,https://www.oxfordlearnersdictionaries.com/definition/english/clear_1,adjective
clear,b1,https://www.oxfordlearnersdictionaries.com/definition/english/clear_2,verb
clearly,a2,https://www.oxfordlearnersdictionaries.com/definition/english/clearly,adverb
clerk,b2,https://www.oxfordlearnersdictionaries.com/definition/english/clerk_1,noun
clever,a2,https://www.oxfordlearnersdictionaries.com/definition/english/clever,adjective
click,b1,https://www.oxfordlearnersdictionaries.com/definition/english/click_2,noun
click,b1,https://www.oxfordlearnersdictionaries.com/definition/english/click_1,verb
client,b1,https://www.oxfordlearnersdictionaries.com/definition/english/client,noun
cliff,b2,https://www.oxfordlearnersdictionaries.com/definition/english/cliff_1,noun
climate,a2,https://www.oxfordlearnersdictionaries.com/definition/english/climate,noun
climb,b1,https://www.oxfordlearnersdictionaries.com/definition/english/climb_2,noun
climb,a1,https://www.oxfordlearnersdictionaries.com/definition/english/climb_1,verb
cling,c1,https://www.oxfordlearnersdictionaries.com/definition/english/cling,verb
clinic,b2,https://www.oxfordlearnersdictionaries.com/definition/english/clinic,noun
clinical,c1,https://www.oxfordlearnersdictionaries.com/definition/english/clinical,adjective
clip,b2,https://www.oxfordlearnersdictionaries.com/definition/english/clip_1,noun
clock,a1,https://www.oxfordlearnersdictionaries.com/definition/english/clock_1,noun
close,a2,https://www.oxfordlearnersdictionaries.com/definition/english/close2_1,adjective
close,b1,https://www.oxfordlearnersdictionaries.com/definition/english/close2_2,adverb
close,b2,https://www.oxfordlearnersdictionaries.com/definition/english/close1_2,noun
close,a1,https://www.oxfordlearnersdictionaries.com/definition/english/close1_1,verb
closed,a2,https://www.oxfordlearnersdictionaries.com/definition/english/closed,adjective
closely,b2,https://www.oxfordlearnersdictionaries.com/definition/english/closely,adverb
closure,c1,https://www.oxfordlearnersdictionaries.com/definition/english/closure,noun
cloth,b1,https://www.oxfordlearnersdictionaries.com/definition/english/cloth,noun
clothes,a1,https://www.oxfordlearnersdictionaries.com/definition/english/clothes,noun
clothing,a2,https://www.oxfordlearnersdictionaries.com/definition/english/clothing,noun
cloud,a2,https://www.oxfordlearnersdictionaries.com/definition/english/cloud_1,noun
club,a1,https://www.oxfordlearnersdictionaries.com/definition/english/club_1,noun
clue,b1,https://www.oxfordlearnersdictionaries.com/definition/english/clue_1,noun
cluster,c1,https://www.oxfordlearnersdictionaries.com/definition/english/cluster_1,noun
coach,a2,https://www.oxfordlearnersdictionaries.com/definition/english/coach_1,noun
coach,b1,https://www.oxfordlearnersdictionaries.com/definition/english/coach_2,verb
coal,b1,https://www.oxfordlearnersdictionaries.com/definition/english/coal,noun
